,Filename,Language,Entropy,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,English_Stopwords_and,English_Stopwords_are,English_Stopwords_be,English_Stopwords_but,English_Stopwords_for,English_Stopwords_from,English_Stopwords_have,English_Stopwords_in,English_Stopwords_is,English_Stopwords_it,English_Stopwords_no,English_Stopwords_not,English_Stopwords_of,English_Stopwords_that,English_Stopwords_the,English_Stopwords_this,English_Stopwords_to,English_Stopwords_with,French_Stopwords_au,French_Stopwords_avec,French_Stopwords_ce,French_Stopwords_de,French_Stopwords_des,French_Stopwords_elle,French_Stopwords_et,French_Stopwords_est,French_Stopwords_il,French_Stopwords_je,French_Stopwords_la,French_Stopwords_le,French_Stopwords_les,French_Stopwords_mais,French_Stopwords_ou,French_Stopwords_par,French_Stopwords_pas,French_Stopwords_plus,French_Stopwords_pour,French_Stopwords_que,French_Stopwords_qui,French_Stopwords_si,French_Stopwords_sur,French_Stopwords_un,French_Stopwords_une,italian_Stopwords_e,italian_Stopwords_di,italian_Stopwords_il,italian_Stopwords_la,italian_Stopwords_lo,italian_Stopwords_i,italian_Stopwords_gli,italian_Stopwords_le,italian_Stopwords_che,italian_Stopwords_in,italian_Stopwords_vi,italian_Stopwords_si,italian_Stopwords_per,italian_Stopwords_ma,italian_Stopwords_con,italian_Stopwords_un,italian_Stopwords_una,italian_Stopwords_su,italian_Stopwords_non,italian_Stopwords_questo,italian_Stopwords_quello,spanish_Stopwords_y,spanish_Stopwords_de,spanish_Stopwords_la,spanish_Stopwords_las,spanish_Stopwords_el,spanish_Stopwords_los,spanish_Stopwords_que,spanish_Stopwords_a,spanish_Stopwords_en,spanish_Stopwords_no,spanish_Stopwords_un,spanish_Stopwords_unos,spanish_Stopwords_es,spanish_Stopwords_con,spanish_Stopwords_por,spanish_Stopwords_para,spanish_Stopwords_del,spanish_Stopwords_se,spanish_Stopwords_lo,spanish_Stopwords_pero,spanish_Stopwords_como,spanish_Stopwords_su,spanish_Stopwords_al,spanish_Stopwords_me,spanish_Stopwords_le,spanish_Stopwords_tener,spanish_Stopwords_sin
115,016.docx,italian,3.9770227906349693,0.10303239145416954,0.006547208821502412,0.042729152308752585,0.03859407305306685,0.11888352860096485,0.012749827705031013,0.02343211578221916,0.007236388697450034,0.11784975878704342,0.0,0.0,0.07236388697450034,0.025844245348035838,0.07133011716057891,0.09372846312887664,0.03273604410751206,0.004824259131633356,0.06547208821502412,0.044796691936595454,0.05961405926946933,0.028945554789800137,0.019986216402481046,0.0,0.0006891798759476223,0.0,0.00861474844934528,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,0,19,7,0,0,0,0,0,0,0,2,0,1,0,5,0,13,28,13,19,2,7,4,7,12,6,0,1,9,3,1,5,2,0,3,0,3,0,1,19,0,0,0,2,7,0,0,5,0,0,1,0,0,8,2,2,0,0,0,4,0,7,0,0
116,017.docx,italian,3.947627804306003,0.12155647382920111,0.008608815426997245,0.03477961432506887,0.04269972451790634,0.12293388429752067,0.0065426997245179065,0.02100550964187328,0.007575757575757576,0.10778236914600552,0.0,0.0,0.07128099173553719,0.028236914600550965,0.07162534435261708,0.08987603305785125,0.028581267217630855,0.005509641873278237,0.07231404958677685,0.04269972451790634,0.05785123966942149,0.024449035812672177,0.025826446280991736,0.0,0.0,0.0,0.008264462809917356,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16,0,11,9,0,0,0,0,0,0,0,0,1,5,0,3,0,12,25,16,11,2,8,0,9,8,4,2,5,8,3,2,3,4,0,3,0,0,0,1,11,0,0,0,0,19,0,0,3,0,0,2,0,0,3,1,2,0,0,0,3,3,9,0,0
117,018.docx,italian,3.97003402088376,0.11430503889076767,0.006425431180250254,0.04633074061548867,0.03415623943185661,0.12377409536692593,0.015218126479540075,0.026378085897869462,0.01048359824146094,0.11464321947920189,0.0,0.0,0.06831247886371322,0.021981738248224553,0.06526885356780521,0.08725059181602976,0.023334460601961447,0.007778153533987149,0.06898884004058167,0.045316198850186,0.06019614474129185,0.028407169428474807,0.027392627663172135,0.0,0.0,0.0,0.004058167061210686,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,16,10,0,0,0,0,0,0,0,1,0,9,0,3,0,19,21,7,16,2,11,2,10,11,7,3,9,4,2,2,3,4,0,3,1,1,0,6,16,0,0,0,1,17,0,2,3,0,0,2,0,0,4,0,2,0,0,0,2,0,10,0,0
118,019.docx,italian,3.9668117938455687,0.10747004933051445,0.007399577167019027,0.044749823819591264,0.039112050739957716,0.11381254404510219,0.0102184637068358,0.02536997885835095,0.0066948555320648345,0.11874559548978153,0.0,0.0,0.06553911205073996,0.025722339675828047,0.0711768851303735,0.09302325581395349,0.020789288231148697,0.007047216349541931,0.06589147286821706,0.052854122621564484,0.06800563777307964,0.031007751937984496,0.01726568005637773,0.0,0.0007047216349541931,0.0,0.007399577167019027,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,9,0,13,6,0,0,0,0,0,0,0,3,1,9,0,2,0,4,28,9,13,4,1,1,6,13,11,0,9,1,2,3,2,6,0,3,1,1,0,2,13,0,0,0,3,11,0,1,2,0,0,3,0,0,14,3,4,0,0,0,3,0,6,0,0
119,020.docx,italian,4.0000526173509545,0.1060738157512351,0.013368206916594013,0.044463818657367045,0.03138622493461203,0.11711711711711711,0.008718395815170008,0.01947108398721302,0.00842778262133101,0.10665504213891311,0.0,0.0002906131938390003,0.06393490264458006,0.024120895088637025,0.07265329845975008,0.09067131647776809,0.028189479802383028,0.006102877070619006,0.06422551583841907,0.05899447834931706,0.06945655332752107,0.03574542284219703,0.020924149956408022,0.0,0.0008718395815170009,0.0,0.008137169427492008,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,12,0,19,8,0,0,0,0,0,0,0,1,1,13,0,6,0,7,20,12,19,2,4,3,8,14,9,2,13,6,6,0,6,6,0,7,3,1,0,3,19,0,0,0,1,8,0,1,6,0,0,0,0,0,7,5,2,0,0,0,2,0,8,0,0
120,021.docx,italian,3.9667218479291906,0.09708446047490231,0.008415990381725278,0.05019537120529005,0.03576795912233243,0.12714156898106402,0.011722272317403066,0.013225127742711151,0.008716561466786895,0.11211301472798317,0.0,0.0,0.061316501352569885,0.026450255485422302,0.07454162909528103,0.09227532311391644,0.029155395250976854,0.0069131349564171924,0.06311992786293959,0.05891193267207694,0.07183648932972649,0.027351968740607153,0.016230838593327322,0.0,0.0009017132551848512,0.0006011421701232341,0.006011421701232342,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,9,0,6,10,0,0,0,0,0,0,0,1,0,13,0,5,0,13,26,9,6,5,4,2,10,17,6,0,13,3,5,2,5,4,1,6,3,1,0,4,6,0,0,0,1,8,0,2,5,0,0,2,0,0,11,1,5,0,0,1,3,0,10,0,0
121,022.docx,italian,3.9337471022042236,0.10741249142072752,0.0061770761839396015,0.04426904598490048,0.04598490048043926,0.11976664378860673,0.011324639670555936,0.017158544955387784,0.0068634179821551134,0.13177762525737818,0.0,0.0,0.07824296499656828,0.02230610844200412,0.075840768702814,0.07858613589567605,0.02916952642415923,0.004461221688400824,0.06108442004118051,0.04632807137954702,0.05696636925188744,0.031571722717913524,0.017501715854495538,0.0,0.00034317089910775565,0.0,0.0068634179821551134,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,10,0,12,8,0,0,0,0,0,2,0,0,0,5,0,3,0,31,40,10,12,6,12,2,8,10,9,0,5,8,3,0,3,4,0,6,0,3,0,4,12,0,0,0,0,7,1,0,3,0,0,0,0,0,9,3,6,0,0,0,1,1,8,0,0
122,023.docx,italian,3.958084300997748,0.10179045092838196,0.005968169761273209,0.046087533156498675,0.04907161803713528,0.12234748010610079,0.010941644562334218,0.02586206896551724,0.007294429708222812,0.1309681697612732,0.0,0.0,0.07659151193633952,0.026856763925729443,0.0643236074270557,0.08653846153846154,0.03050397877984085,0.004641909814323607,0.0626657824933687,0.038129973474801064,0.05371352785145889,0.028514588859416445,0.017241379310344827,0.0,0.0003315649867374005,0.0,0.009615384615384616,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,8,17,0,0,0,0,0,0,0,1,0,6,0,4,0,23,44,11,8,2,12,3,17,11,6,4,6,8,2,2,4,0,0,4,0,2,0,0,8,0,0,0,1,5,0,0,4,0,0,2,0,0,11,1,2,0,0,0,2,0,17,0,0
123,024.docx,italian,3.9846483759646776,0.10496311200536552,0.012072434607645875,0.04795439302481556,0.034875922199865864,0.11569416498993963,0.010731052984574111,0.025821596244131457,0.008048289738430584,0.1267605633802817,0.0,0.0,0.07075788061703554,0.025150905432595575,0.07075788061703554,0.0892018779342723,0.03051643192488263,0.005030181086519115,0.06304493628437291,0.04493628437290409,0.05533199195171026,0.028839704896042925,0.02012072434607646,0.0,0.00033534540576794097,0.0,0.009054325955734407,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0,12,13,0,0,0,0,0,0,0,0,0,7,0,1,0,17,21,13,12,1,13,3,13,11,8,0,7,2,4,1,1,3,0,3,0,1,0,1,12,0,0,0,0,10,0,0,1,0,0,1,0,0,4,3,1,0,0,0,1,0,13,0,0
124,025.docx,italian,3.959541363833419,0.10888443553774214,0.007682030728122912,0.03974615898463594,0.047094188376753505,0.12191048764195057,0.01002004008016032,0.028056112224448898,0.004676018704074816,0.12692050768203073,0.0,0.0,0.072812291249165,0.027054108216432865,0.0674682698730795,0.08383433533734135,0.02839011356045424,0.006012024048096192,0.061790247160988646,0.04809619238476954,0.05243820975283901,0.03006012024048096,0.016700066800267203,0.0,0.0,0.0,0.010354041416165664,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,12,13,0,0,0,0,0,0,0,2,0,10,0,3,0,15,23,14,12,2,15,3,13,7,2,1,10,5,3,1,3,4,0,3,0,0,0,2,12,0,0,0,2,5,0,1,3,0,0,1,1,0,11,0,2,0,0,0,3,0,13,0,0
125,026.docx,italian,3.9800804387356363,0.09895470383275261,0.008362369337979094,0.04041811846689895,0.04529616724738676,0.1289198606271777,0.0132404181184669,0.020209059233449476,0.010104529616724738,0.11533101045296167,0.0,0.0,0.07560975609756097,0.02613240418118467,0.06724738675958188,0.09233449477351917,0.022996515679442508,0.005226480836236934,0.06202090592334495,0.0529616724738676,0.05435540069686411,0.030313588850174215,0.01986062717770035,0.0,0.0003484320557491289,0.0,0.00975609756097561,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,11,0,11,9,0,0,0,0,0,0,0,3,0,5,0,7,0,10,26,11,11,3,5,3,9,19,4,1,5,3,4,4,7,3,1,5,1,1,0,4,11,0,0,0,3,4,0,3,7,0,0,4,0,0,9,0,3,0,0,1,4,1,9,0,0
126,027.docx,italian,3.966422629883755,0.10134901418194396,0.008647526807333102,0.046696644759598754,0.038395019024558975,0.11691456243514355,0.00588031822898651,0.024904877205119337,0.009685230024213076,0.12971290210999653,0.0,0.0,0.06675890695261155,0.024904877205119337,0.06848841231407818,0.09270148737461086,0.026288481494292634,0.00588031822898651,0.057765479072985126,0.053268765133171914,0.06226219301279834,0.029055690072639227,0.020062262193012798,0.0,0.0,0.0,0.010377032168799724,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,8,0,6,8,0,0,0,0,0,0,0,1,0,2,0,4,0,15,19,8,6,2,7,3,8,8,5,1,2,2,3,1,4,2,0,9,0,0,0,2,6,0,0,0,1,7,0,0,4,0,0,1,0,0,4,4,2,0,0,0,1,0,8,0,0
127,028.docx,italian,3.971683797189292,0.1009475218658892,0.01020408163265306,0.04664723032069971,0.043731778425655975,0.1282798833819242,0.011661807580174927,0.024416909620991252,0.0058309037900874635,0.11734693877551021,0.0,0.0,0.07725947521865889,0.018950437317784258,0.0696064139941691,0.08600583090379009,0.02806122448979592,0.0047376093294460644,0.06268221574344024,0.05065597667638484,0.056851311953352766,0.027332361516034985,0.020043731778425656,0.00036443148688046647,0.0007288629737609329,0.0007288629737609329,0.006924198250728863,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,11,5,0,0,0,0,0,0,0,0,0,2,0,3,0,17,26,5,11,2,6,1,5,8,9,1,2,4,1,0,3,4,0,1,3,0,0,1,11,0,0,0,0,7,0,0,3,0,0,0,0,0,8,1,2,0,0,0,2,0,5,0,0
128,029.docx,italian,3.9823988954356193,0.10438564697354114,0.011960855382384922,0.04784342152953969,0.04566872055092425,0.1130844508880029,0.012685755708590069,0.013773106197897789,0.009423704240666908,0.11562160202972091,0.0003624501631025734,0.0,0.0775643349039507,0.025371511417180137,0.07285248278361725,0.09242479159115621,0.024284160927872417,0.005074302283436027,0.058354476259514315,0.04784342152953969,0.06342877854295034,0.03443276549474447,0.014860456687205509,0.0,0.0007249003262051468,0.0,0.007973903588256614,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,10,0,9,6,0,0,0,0,0,0,0,0,0,2,0,7,0,13,28,10,9,2,6,1,6,11,3,0,2,3,3,0,7,4,1,5,2,0,0,2,9,0,0,0,0,18,0,0,7,0,0,0,0,0,7,3,2,0,0,1,4,0,6,0,0
129,030.docx,italian,3.9972644846748686,0.09486166007905138,0.015091627739849083,0.03880704275961193,0.038447718289615525,0.12288896873877111,0.01006108515989939,0.019044196909809557,0.01006108515989939,0.117499101688825,0.00035932446999640676,0.0007186489399928135,0.061085159899389146,0.0265900107797341,0.07581746316924183,0.09198706431908013,0.026230686309737693,0.003952569169960474,0.0686309737693137,0.05174272367948257,0.06719367588932806,0.0319798778296802,0.017247574559827523,0.0,0.00035932446999640676,0.0007186489399928135,0.008623787279913761,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,0,7,4,0,0,0,0,0,0,0,1,0,3,0,4,0,16,27,9,7,2,3,0,4,16,11,0,3,5,4,4,4,1,0,5,1,0,1,2,7,0,0,0,1,17,0,2,4,0,0,4,0,0,7,1,2,0,0,0,0,0,4,0,0
130,031.docx,italian,3.9865584416672952,0.10909712722298222,0.006497948016415869,0.04616963064295486,0.04411764705882353,0.11833105335157319,0.010601915184678522,0.018125854993160054,0.011969904240766074,0.11764705882352941,0.0,0.0013679890560875513,0.0673734610123119,0.021545827633378933,0.07181942544459645,0.09507523939808482,0.023255813953488372,0.006839945280437756,0.06395348837209303,0.049247606019151846,0.058823529411764705,0.027701778385772913,0.019151846785225718,0.0003419972640218878,0.0006839945280437756,0.0006839945280437756,0.009575923392612859,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,9,0,11,1,0,0,0,0,0,0,0,1,0,11,0,5,0,11,40,9,11,3,2,1,1,18,8,2,11,1,4,3,5,3,0,7,1,0,0,3,11,0,0,0,1,5,0,1,5,0,0,3,0,0,7,1,3,0,0,0,2,0,1,0,0
131,032.docx,italian,3.9783726107427584,0.09256844850065189,0.005867014341590613,0.038461538461538464,0.046610169491525424,0.12418513689700131,0.010430247718383311,0.025423728813559324,0.010104302477183833,0.12385919165580182,0.0,0.0003259452411994785,0.07659713168187744,0.024445893089960886,0.06910039113428944,0.09159061277705345,0.022816166883963495,0.007496740547588005,0.06421121251629726,0.051173402868318126,0.05508474576271186,0.030638852672750978,0.01727509778357236,0.0,0.0,0.0,0.011734028683181226,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,14,0,11,6,0,0,0,0,0,0,0,2,0,2,0,5,0,20,19,14,11,0,5,3,6,11,7,0,2,3,1,1,5,6,1,4,2,1,0,3,11,0,0,0,2,9,0,0,5,0,0,1,0,0,13,1,0,0,0,1,1,0,6,0,0
132,033.docx,italian,3.9890385202134184,0.10570753123944614,0.012833502195204323,0.04525498142519419,0.04525498142519419,0.1198919284025667,0.012495778453225262,0.02364066193853428,0.005741303613644039,0.11178655859506924,0.0,0.0010131712259371835,0.06653157716987504,0.02397838568051334,0.07463694697737251,0.0911854103343465,0.02397838568051334,0.007429922323539345,0.06720702465383316,0.04491725768321513,0.05943937858831476,0.035123269165822354,0.013846673421141506,0.0,0.0,0.0,0.008105369807497468,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,8,0,12,9,0,0,0,0,0,0,0,0,0,1,0,2,0,19,22,8,12,4,3,1,9,9,4,2,1,5,2,1,2,10,1,9,4,0,0,3,12,0,0,0,0,11,0,0,2,0,0,1,0,0,7,2,4,0,0,1,1,0,9,0,0
133,034.docx,italian,3.9684400652225897,0.1075762545096753,0.00754345687110528,0.045916693998032145,0.04427681206953099,0.11577566415218105,0.011479173499508036,0.025254181698917678,0.008199409642505739,0.11577566415218105,0.0,0.0,0.07773040341095441,0.026894063627418825,0.06756313545424729,0.0987208920957691,0.02492620531321745,0.0065595277140045915,0.06133158412594293,0.04066907182682847,0.06297146605444408,0.026566087241718595,0.01574286651361102,0.0,0.0,0.0006559527714004591,0.00787143325680551,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,12,6,0,0,0,0,0,0,0,1,1,8,0,9,0,17,31,10,12,2,6,0,6,20,8,0,8,6,1,1,9,3,0,5,0,2,0,4,12,0,0,0,1,9,0,2,9,0,0,1,0,0,7,1,2,0,0,0,4,0,6,0,0
134,035.docx,italian,3.97142264711856,0.09527896995708154,0.007725321888412017,0.0474964234620887,0.04148783977110158,0.13819742489270387,0.0068669527896995704,0.02117310443490701,0.011158798283261802,0.10472103004291845,0.0,0.0,0.06323319027181688,0.028898426323319026,0.07067238912732475,0.09413447782546495,0.024606580829756794,0.006580829756795422,0.07410586552217453,0.046065808297567956,0.05636623748211731,0.030901287553648068,0.024320457796852647,0.0,0.0008583690987124463,0.0,0.005150214592274678,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,8,19,0,0,0,0,0,0,0,0,0,5,0,6,0,35,22,8,8,1,3,6,19,24,6,4,5,8,3,1,6,5,0,10,3,0,0,2,8,0,0,0,0,13,0,2,6,0,0,1,0,0,6,1,1,0,0,0,2,0,19,0,1
135,036.docx,italian,3.9587059131454314,0.10348837209302325,0.009302325581395349,0.04709302325581395,0.03953488372093023,0.13837209302325582,0.009883720930232558,0.025872093023255813,0.011046511627906977,0.10465116279069768,0.0,0.0,0.05930232558139535,0.02558139534883721,0.06802325581395349,0.08895348837209302,0.019476744186046512,0.005523255813953488,0.07529069767441861,0.05203488372093023,0.062209302325581396,0.02558139534883721,0.02441860465116279,0.0,0.0,0.0,0.00436046511627907,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,8,11,0,0,0,0,0,0,0,0,2,4,0,3,0,40,20,10,8,0,11,4,11,25,8,2,4,9,1,3,3,2,0,7,2,0,0,8,8,0,0,0,0,9,0,0,3,0,0,3,0,0,5,2,0,0,0,0,8,2,11,0,0
136,037.docx,italian,3.94056126959405,0.11941231634885902,0.009377930603313536,0.04188809002813379,0.03782432010003126,0.13410440762738357,0.011253516723976243,0.026570803376055017,0.009690528290090653,0.09690528290090654,0.0,0.0,0.06376992810253204,0.025945608002500783,0.07658643326039387,0.09565489215379806,0.022819631134729602,0.0031259768677711786,0.07814942169427946,0.04157549234135667,0.053454204438887154,0.02188183807439825,0.024070021881838075,0.0,0.0006251953735542357,0.0,0.0053141606752110035,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,9,3,0,0,0,0,0,0,0,0,0,6,0,3,0,28,13,21,9,1,6,2,3,21,13,3,6,9,1,4,3,3,0,5,2,0,0,1,9,0,0,0,0,18,0,0,3,0,0,4,0,0,5,1,1,0,0,0,12,0,3,0,0
137,038.docx,italian,3.963532938452844,0.11447910535609182,0.010005885815185403,0.04620364920541495,0.0379635079458505,0.13596233078281342,0.009123013537374927,0.022954679223072396,0.012065921130076516,0.09064155385520895,0.0,0.0,0.05885815185403178,0.02942907592701589,0.0779870512065921,0.09476162448499117,0.01971748087110065,0.007945850500294291,0.07180694526191878,0.053560918187168925,0.053560918187168925,0.025309005297233667,0.023543260741612712,0.0,0.0,0.0,0.004120070629782225,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,8,8,0,0,0,0,0,0,0,0,0,4,0,2,0,44,17,6,8,2,7,3,8,28,8,5,4,10,2,5,2,4,0,5,1,0,0,1,8,0,0,0,0,12,0,0,2,0,0,5,0,0,9,2,2,0,0,0,5,0,8,0,0
138,039.docx,italian,3.9621306126114946,0.10859994129732903,0.007924860581156443,0.040798356325212795,0.033460522453771645,0.13413560316994425,0.008805400645729381,0.02670971529204579,0.011153507484590548,0.10008805400645729,0.0,0.0,0.06457293806868213,0.030818902260052832,0.07367185206926916,0.09715292045788083,0.024068095098326973,0.0067508071617258586,0.07191077194012327,0.047549163486938655,0.05459348400352216,0.024361608453184618,0.02876430877604931,0.0,0.0,0.0,0.004109186968007044,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,6,10,0,0,0,0,0,0,0,2,1,3,0,0,0,50,16,16,6,7,10,7,10,26,4,0,3,11,2,4,0,1,0,4,1,1,0,1,6,0,0,0,2,14,0,0,0,0,0,4,0,0,7,1,7,0,0,0,7,0,10,0,0
139,040.docx,italian,3.9720052695116213,0.11715749039692702,0.0147247119078105,0.0470550576184379,0.034250960307298337,0.11651728553137004,0.005761843790012804,0.024007682458386685,0.012804097311139564,0.10691421254801536,0.0,0.0,0.05505761843790013,0.030089628681177975,0.08386683738796415,0.09827144686299616,0.02144686299615877,0.005441741357234315,0.07042253521126761,0.04033290653008963,0.05857874519846351,0.026248399487836107,0.023687580025608196,0.0,0.0003201024327784891,0.0,0.007042253521126761,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,7,11,0,0,0,0,0,0,0,1,0,8,0,2,0,35,20,4,7,0,9,2,11,21,9,11,8,10,5,2,2,9,0,8,2,0,0,2,7,0,0,0,1,9,0,2,2,0,0,2,0,0,7,1,0,0,0,0,5,1,11,0,0
140,041.docx,italian,3.991643146685608,0.12003381234150465,0.01098901098901099,0.04902789518174133,0.042265426880811495,0.11158072696534235,0.009298393913778529,0.024936601859678782,0.02028740490278952,0.11665257819103973,0.0,0.0,0.052409129332206254,0.029163144547759933,0.07396449704142012,0.08495350803043111,0.021132713440405747,0.009298393913778529,0.05874894336432798,0.04268808114961961,0.06889264581572274,0.029585798816568046,0.02197802197802198,0.0,0.0,0.0,0.002113271344040575,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,11,2,0,0,0,0,0,0,0,0,0,7,0,7,0,30,30,13,11,1,9,1,2,17,6,9,7,2,4,2,7,3,0,8,2,0,0,1,11,0,0,0,0,3,0,1,7,0,0,2,0,0,1,0,1,0,0,0,3,0,2,0,0
141,042.docx,italian,3.9912482999757852,0.11191245958716738,0.00820691370305894,0.05098234270082069,0.03606068142253171,0.1300671474757523,0.012932106441183784,0.022631186272071623,0.015170355632927133,0.10619248943048992,0.0,0.0,0.05595622979358369,0.021636408853519026,0.06814225317085303,0.09127082815220094,0.021139020144242727,0.005968664511315593,0.06366575478736633,0.048744093509077345,0.06167619995026113,0.031086794329768713,0.029097239492663518,0.0,0.0004973887092762995,0.0,0.006963441929868192,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,16,7,0,0,0,0,0,0,0,0,1,8,0,15,0,36,22,21,16,3,9,4,7,38,16,6,8,9,3,2,15,3,0,8,2,0,0,1,16,0,0,0,0,16,0,0,15,0,1,2,0,0,6,8,3,0,0,0,6,0,7,0,0
142,043.docx,italian,3.96519483907661,0.10452322738386308,0.010085574572127139,0.04676039119804401,0.03881418092909535,0.1332518337408313,0.012836185819070905,0.014058679706601468,0.013753056234718826,0.08985330073349633,0.0,0.0,0.06356968215158924,0.017420537897310514,0.06968215158924206,0.10635696821515893,0.021393643031784843,0.009779951100244499,0.07885085574572127,0.048594132029339855,0.06356968215158924,0.029645476772616138,0.02078239608801956,0.0,0.0,0.0,0.006418092909535452,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,20,0,11,1,0,0,0,0,0,0,0,0,0,5,0,7,0,44,17,20,11,7,10,5,1,26,10,5,5,3,3,1,7,5,1,3,2,7,0,0,11,0,0,0,0,8,0,0,7,0,0,1,0,0,3,7,7,0,0,1,4,1,1,0,0
143,044.docx,italian,3.9782552253683274,0.1148573545757688,0.007039644312708411,0.054464616524638756,0.04297888106706187,0.11226380140792887,0.00963319748054835,0.020007410151908114,0.016302334197851057,0.1144868469803631,0.0,0.0,0.053723601333827344,0.027788069655427936,0.07965913301222675,0.08818080770655798,0.023712486105965172,0.008521674694331233,0.0640978140051871,0.04816598740274176,0.060763245646535756,0.02741756206002223,0.02297147091515376,0.0,0.0,0.0,0.0029640607632456465,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,5,5,0,0,0,0,0,0,0,0,0,17,0,3,0,26,24,8,5,1,9,1,5,17,6,6,17,8,3,3,3,4,0,5,1,0,0,1,5,0,0,0,0,9,0,1,3,0,0,3,0,0,4,4,1,0,0,0,3,0,5,0,0
144,045.docx,italian,3.9745908037710316,0.11134091692519821,0.008273009307135471,0.05170630816959669,0.04653567735263702,0.1175456739055498,0.008273009307135471,0.020682523267838676,0.013788348845225784,0.11375387797311272,0.0,0.0,0.058255773871078935,0.02481902792140641,0.0672182006204757,0.08410892795587728,0.028955532574974147,0.007238883143743537,0.0703205791106515,0.0541192692175112,0.05963460875560152,0.03516028955532575,0.015167183729748363,0.0,0.0,0.0,0.0031023784901758012,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,6,6,0,0,0,0,0,0,0,1,1,9,0,4,0,42,16,10,6,1,5,1,6,13,2,2,9,18,1,5,4,8,0,6,2,0,0,2,6,0,0,0,1,6,0,0,4,0,0,5,0,0,2,1,1,0,0,0,2,0,6,0,0
145,046.docx,italian,3.981719065274992,0.1147761696398519,0.013463480309660047,0.05149781218444968,0.035678222820599126,0.12958599798047796,0.010097610232245036,0.014473241332884551,0.01413665432514305,0.09727364523729384,0.0,0.0,0.0572197913160552,0.029956243688993606,0.0858296869740828,0.0848199259508583,0.023224503534163582,0.008751262201279031,0.06832716257152474,0.04274654998317065,0.05890272635476271,0.03163917872770111,0.023561090541905083,0.0,0.0,0.0,0.004039044092898014,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,4,0,0,0,0,0,0,0,0,0,15,0,5,0,31,24,10,8,2,2,4,4,14,3,8,15,10,7,6,5,4,1,20,1,0,0,0,8,0,0,0,0,6,0,0,5,0,0,6,0,0,3,8,2,0,0,1,4,0,4,0,0
